Date,Brent_Close,WTI_Close,USA_Sentiment,Saudi Arabia_Sentiment,Russia_Sentiment,Canada_Sentiment,Iraq_Sentiment,China_Sentiment,UAE_Sentiment,Brent_Pct_Change,WTI_Pct_Change
2020-02-24,56.29999923706055,51.43000030517578,6.167946962329221,0.7165536894616249,4.648020981167582,7.0788576428370575,7.46722235682876,-4.536807592601098,-1.8686438418901812,-0.03760685064853764,-0.036530549342836616
2020-02-25,54.95000076293945,49.900001525878906,-3.9077246165325867,-8.066471007065608,0.2986669982651886,-9.73542374189412,-8.804754516432311,-5.809615513749358,-2.887560014848689,-0.02397865883508632,-0.029749149722305135
2020-02-26,53.43000030517578,48.72999954223633,-8.046557719872322,-0.9925812748362972,-6.772743978892326,0.23560913138961403,7.771985608743048,-0.8934250038279572,5.820081481308145,-0.02766151841054787,-0.023446932822953848
2020-02-27,52.18000030517578,47.09000015258789,3.6846605302431374,5.123266577904921,-8.328913249786204,5.388851588431136,-3.418524410785442,8.168750957445297,0.20425832956244072,-0.023395096254171466,-0.03365482054287694
2020-02-28,50.52000045776367,44.7599983215332,-1.196950125207973,-3.0485695152203585,-9.61742067125426,8.695910349855666,-3.7082473317186704,-7.910393664920838,-7.4430052601306596,-0.03181295204491308,-0.04947975840952801
2020-03-02,51.900001525878906,46.75,-7.5592353031044235,3.2982344897443596,-6.685036460695586,8.184042724129739,0.241771533973278,4.405358478947912,4.779841263124878,0.027315935384223833,0.0444593778617155
2020-03-03,51.86000061035156,47.18000030517578,-0.09646179777459629,5.908999215794584,7.817110699662933,6.392497390952897,8.813803754464637,3.7456600882625537,-2.0622404355016215,-0.000770730527000052,0.009197867490390976
2020-03-04,51.130001068115234,46.779998779296875,-9.312229577695632,8.543556389589053,-5.169263165966365,7.763826993226083,-9.044372706371892,-8.084916026732847,-4.741515047357058,-0.014076350436652674,-0.008478201002364627
2020-03-05,49.9900016784668,45.900001525878906,8.186408041575643,-5.307158362890929,-2.9145734556556864,-6.01560628325847,-2.955380498585094,8.451448098116,-2.490027559585597,-0.022296095557082674,-0.01881139966612022
2020-03-06,45.27000045776367,41.279998779296875,-4.824400367999662,-2.0136816838138376,-7.893090310373337,-4.316314085765425,7.131439773666713,1.369444043136392,-0.044868727862073854,-0.09441890502548766,-0.10065365126354575
2020-03-09,34.36000061035156,31.1299991607666,3.2504456870796403,-6.951679733391652,-5.552773905036594,-4.22062950157883,-2.0789104512906658,-2.7254895772863152,-3.1376896716598113,-0.24099844791455216,-0.2458817809757493
2020-03-10,37.220001220703125,34.36000061035156,-3.7657784782117805,9.849670043167503,0.3844914156041028,-2.4589213799660232,-6.01686204805866,5.130771669906133,-5.161884548164844,0.08323633758871174,0.10375848174309499
2020-03-11,35.790000915527344,32.97999954223633,0.40136042355621626,8.540019358485907,2.155053661913051,-2.1335865922962256,-1.5041163733717653,-4.852690831967319,-2.0299594239203937,-0.03842021113047045,-0.04016301058212102
2020-03-12,33.220001220703125,31.5,0.934205586865593,0.7991426056111912,-5.092953716675779,0.8911064930935098,-2.2889499701666143,3.870196740926408,-9.616541785002035,-0.07180775716910459,-0.04487566897449302
2020-03-13,33.849998474121094,31.729999542236328,-6.302910889489459,6.840665887528424,-8.845356815497656,-6.802404732671173,8.30832402933407,-9.205775848555056,5.449956921926278,0.018964395853945604,0.0073015727694072385
2020-03-16,30.049999237060547,28.700000762939453,9.391692555291172,0.4191595454408432,-2.1793426174520274,3.8249332757197863,5.238687514861942,6.788160752185441,-6.5811021286482845,-0.11225995297948721,-0.09549318698424791
2020-03-17,28.729999542236328,26.950000762939453,5.502656467222291,2.471713760055195,-5.315932581473318,-6.64866921390987,0.10231111488012701,-1.0365830595736298,-9.121907727387255,-0.0439267796451811,-0.060975608135167336
2020-03-18,24.8799991607666,20.3700008392334,8.789978831283783,-8.217511357679667,-5.608921535403962,-3.7938303579090498,9.767411334431422,2.733858287158835,3.073973858101585,-0.1340062806408957,-0.2441558344129846
2020-03-19,28.469999313354492,25.219999313354492,7.896547008552975,5.1054084099361585,9.197256054269104,0.06690261212308002,-0.6944493744815343,-5.575243603866326,5.478722576473444,0.14429261550173123,0.23809515337769716
2020-03-20,26.979999542236328,22.43000030517578,1.9579995762217024,-7.445730327295303,2.326009718514481,5.928811230469545,-8.835243383594495,3.5414742531689587,6.276582631856865,-0.052335785284660874,-0.11062645060031195
2020-03-23,27.030000686645508,23.360000610351562,8.437484700462335,6.521352605050566,1.137568863441917,4.789384664774545,-4.754513563700302,5.444805517865532,-0.1298163467880009,0.0018532670592119604,0.04146234028187612
2020-03-24,27.149999618530273,24.010000228881836,-8.23014995896161,5.640561753407718,-1.6844979295335616,2.9106871282104443,-1.2785903956137474,-0.5357362623120245,-5.892636306200294,0.0044394720250249264,0.02782532540869198
2020-03-25,27.389999389648438,24.489999771118164,-6.080342751617096,4.174893954859529,-1.4211133313971143,-6.884534788396596,-6.861947517077597,2.3545384812358865,4.744553544996535,0.008839770699457405,0.019991650881324485
2020-03-26,26.34000015258789,22.600000381469727,-9.09545422178924,-9.276792389504758,0.8181000767616169,0.9409069123115543,8.951302526480859,-0.8734815235520283,3.9942615430867434,-0.038335131816665036,-0.0771743326791442
2020-03-27,24.93000030517578,21.510000228881836,-3.4933933847347127,-3.937432881093428,3.9285961407221457,-8.25106996400229,5.336977956355462,7.88182738515691,-5.074585317936535,-0.05353074560531379,-0.04823009443316684
2020-03-30,22.760000228881836,20.09000015258789,-2.2264542062103594,-4.737748601783142,4.042921923636589,-2.4527364640669846,-4.634255991444547,-0.0426163897136167,8.06815511725586,-0.08704372441758157,-0.06601580944603092
2020-03-31,22.739999771118164,20.479999542236328,-4.573019364522082,-2.7972718505696186,-6.566121845891009,-1.7296693942008172,1.8160906703583173,6.8361741805763785,-7.91257083834342,-0.0008787547259464512,0.01941261257771565
2020-04-01,24.739999771118164,20.309999465942383,6.574750183038589,-8.24714506472323,0.0022550415325390816,-9.203771211084923,4.428983142191441,6.02704116540497,9.653764791826514,0.08795074846659312,-0.008300785160827329
2020-04-02,29.940000534057617,25.31999969482422,-2.864933466128214,8.739156460621256,-1.7608380993179615,-4.520238010600563,8.82557857813596,-1.7899035730328698,7.204956219549292,0.21018596649341958,0.24667653178834636
2020-04-03,34.11000061035156,28.34000015258789,-4.381309806252385,1.0760448142475258,7.410539325387685,9.112989345329787,7.632706983508214,-5.3983101628505,3.757972909581504,0.13927855717806192,0.119273321254463
2020-04-06,33.04999923706055,26.079999923706055,0.8539216631649698,-3.8895137868395295,2.6283784243675274,9.07265215659379,0.3038445227642743,-1.878357348804581,8.774997765596659,-0.03107597051667399,-0.07974594977817817
2020-04-07,31.8700008392334,23.6299991607666,-7.181515500504747,-2.0603696585143316,0.6500813283196365,-2.9534589149492145,5.493052395860351,6.524347515504402,4.446223366474156,-0.03570343192334968,-0.0939417473200399
2020-04-08,32.84000015258789,25.09000015258789,6.043939615080795,-1.0559491899032878,-7.6921071564216525,-9.137997821033519,1.2428950765517008,-5.447349283612153,-6.190860059399082,0.03043612449988964,0.0617859095926403
2020-04-09,31.479999542236328,22.760000228881836,-8.508987126404584,2.0118866672123463,2.1127577864682294,-6.418101213436369,1.054077800910802,0.4887269171549864,-1.1568772377437657,-0.041412929477236626,-0.09286567993367378
2020-04-13,31.739999771118164,22.40999984741211,9.737738732010346,0.31358855392995544,-7.6559218863953316,-2.155644131329197,-7.705160833236162,6.121934959214951,-8.569939513367293,0.008259219589028088,-0.015377872493409939
2020-04-14,29.600000381469727,20.110000610351562,5.4448953859331475,8.387839464288348,-3.2558684886849587,8.955593959384597,-7.477246839676958,-2.9304504974324246,-2.2068515542376925,-0.0674227915904313,-0.10263271988938227
2020-04-15,27.690000534057617,19.8700008392334,-6.025686369316552,-0.060730341883395766,-7.143160703713363,-7.176018729256302,0.5906723004491496,2.8441927400539484,4.832060394744174,-0.06452702104043928,-0.011934349270711797
2020-04-16,27.81999969482422,19.8700008392334,-9.889557657527952,9.843160296466252,3.841472940487378,5.270316873364244,-4.622769100419868,-5.087368519023709,-2.2711329813836523,0.004694805282026149,0.0
2020-04-17,28.079999923706055,18.270000457763672,6.309228569096682,7.028499154901915,-5.874957723276948,-7.826349212506159,-9.579261950790627,-7.814411092636801,-3.394116490637318,0.009345802722284358,-0.08052341791101081
2020-04-20,25.56999969482422,-37.630001068115234,4.137146876952343,-5.829789712853284,-2.16281253623948,9.625151547825539,4.456784078004246,5.887684501857127,1.9071144502062367,-0.08938747278139458,-3.059660652724544
2020-04-21,19.329999923706055,10.010000228881836,4.580143360819747,8.611904292878325,7.913495552375572,-2.3676700178173,-9.350268066196701,-8.020627531825863,7.4440905799779,-0.2440359736250306,-1.2660111598392576
2020-04-22,20.3700008392334,13.779999732971191,5.425406933718914,-7.672672042290478,-5.913672332020594,5.504690777981121,1.9055368220810909,-4.572372098408309,-9.048336149077752,0.053802427296024025,0.37662331847024166
2020-04-23,21.329999923706055,16.5,-8.519106965318192,6.348994169823833,0.1561012791755818,-3.1481783437773636,0.7838758825462868,7.102188439948801,-2.2905913060052914,0.04712808271581714,0.1973875413452082
2020-04-24,21.440000534057617,16.940000534057617,-2.8306854291145473,-2.3875341304683984,-1.6145667766795597,2.5533775431761736,9.376293811556089,-3.070614258426656,-6.835185163694746,0.005157084423113689,0.026666699033794927
2020-04-27,19.989999771118164,12.779999732971191,-7.682618809497406,7.559486408901389,-9.637519179085405,-6.159678305199265,-0.31573721304716784,9.46090699028322,3.907085014637392,-0.0676306309151492,-0.24557264875658102
2020-04-28,20.459999084472656,12.34000015258789,7.262068517511871,7.361133802149006,5.855162271456255,-7.07957961406075,-8.727971272444053,9.594686695477193,-7.885508791377303,0.023511721797693674,-0.03442876287768171
2020-04-29,22.540000915527344,15.0600004196167,2.4659625365511584,6.118508002352424,-8.619081873708005,8.761282791362625,1.0337593561292344,-4.634479590928866,3.296155171604891,0.1016618731245802,0.22042141275487603
2020-04-30,25.270000457763672,18.84000015258789,-3.3820395029470163,5.800608726141228,-0.5148995804609271,8.35294555808867,6.821923412322029,-9.180435555002191,-4.276382584041853,0.12111798719385525,0.25099599121175853
2020-05-01,26.440000534057617,19.780000686645508,-8.728832994279527,-3.9064172180391843,1.2135658987789988,7.7493788042576455,9.936985685628798,4.101265684107583,-6.021663725255506,0.04629996260781577,0.0498938708303831
2020-05-04,27.200000762939453,20.389999389648438,-3.780353565686756,-8.381614338974956,2.568529132291742,2.5086690033318693,-1.3931365262185498,-0.9802699470331255,8.727051156499709,0.02874433485365757,0.030839164905326344
2020-05-05,30.969999313354492,24.559999465942383,-3.496333559465059,-1.9403964246967718,3.7726325861575116,6.165364224325565,-3.59402515006515,-7.984943120808474,-9.629508465080882,0.1386028839951996,0.204512025557537
2020-05-06,29.719999313354492,23.989999771118164,4.5921235667612805,-6.529509700269827,-4.934552329545698,-8.619261261772502,8.13306593903998,4.150456379560856,-1.2444545622086203,-0.040361641191932196,-0.02320845713431885
2020-05-07,29.459999084472656,23.549999237060547,2.751149427104263,3.899021778049235,-9.800424466831013,-3.304219162186417,-6.175157418477573,-9.376501817761575,-9.567460150764123,-0.008748325534617574,-0.018340997843082074
2020-05-08,30.969999313354492,24.739999771118164,7.744254851526531,-3.078005469244289,4.468873247098239,-3.7259375048568755,2.3085783006585316,7.403933809844844,-0.32813903791342014,0.05125594962009705,0.05053080987726388
2020-05-11,29.6299991607666,24.139999389648438,-0.5557014967610137,9.512204017198297,0.7131319869515718,2.712906439052265,-1.8857115163810452,-7.226949417733925,0.020947555888364278,-0.043267684284709396,-0.024252238763970202
2020-05-12,29.979999542236328,25.780000686645508,-7.608115081233966,2.8194415469066403,6.722354064144977,-2.88084453058719,-9.178352700888894,-7.4537624250655,-3.566750572105059,0.01181236555460874,0.06793708941435694
2020-05-13,29.190000534057617,25.290000915527344,4.264895744459899,6.449611272687218,6.427767258013887,-7.029864367126384,-3.0542305138860453,-6.4865540406283095,-7.356764449499527,-0.026350867919985976,-0.0190069727721921
2020-05-14,31.1299991607666,27.559999465942383,5.215700972337949,-7.349506545163031,6.866523355757664,1.9293415082708734,-4.695429549946509,9.205327169841333,-2.4722492453104934,0.06646106855823719,0.08975873737597717
2020-05-15,32.5,29.43000030517578,1.2255439513899251,7.2402896454524495,-0.29810680040919735,6.287678413381631,3.721823078869736,3.8633872050769202,3.44525879865132,0.04400902268446005,0.06785199112736828
2020-05-18,34.810001373291016,31.81999969482422,5.419343599091221,8.455143810267888,-3.3274320832626874,-2.3575301108005364,8.975809953838365,6.0274307092727355,5.6479161728891825,0.07107696533203134,0.0812096284357875
2020-05-19,34.650001525878906,32.5,-0.12408807271218514,-0.2587616236212824,5.8311640518274,-7.354625698030366,-4.639056252427245,-2.0473002853449396,0.6150120477628462,-0.004596375785692275,0.021370217212365095
2020-05-20,35.75,33.4900016784668,0.4546565876398816,2.1250587550195483,-0.9741177394149005,-6.066236053743539,6.229318783033634,-3.273745449900889,1.7966878887951125,0.03174598631112735,0.03046159010667071
2020-05-21,36.060001373291016,33.91999816894531,-1.4491796328290079,5.296196018059909,-6.33115607193131,-5.25033389661232,-8.89280366123181,-5.310319864336601,-5.987672577506946,0.00867136708506333,0.012839548191333483
2020-05-22,35.130001068115234,33.25,-9.491617465118097,-6.503227454791749,7.099480391229488,-4.002048140109276,0.7624202007962637,-0.3870394337518217,-4.2533933354470115,-0.025790356898450217,-0.01975230557526131
2020-05-26,36.16999816894531,34.349998474121094,-7.842171460133911,0.05132152926884892,7.651197535446947,2.855901410126183,-8.588998725802108,1.03657467068337,-6.762087798952832,0.029604243359218074,0.033082660875822345
2020-05-27,34.7400016784668,32.810001373291016,-9.371416286265315,-2.026739444553738,-0.6738048771965985,2.0189096907543806,8.680659822612785,2.635496873055107,-5.014092999907773,-0.03953543165247586,-0.04483252312195285
2020-05-28,35.290000915527344,33.709999084472656,2.7282082252756084,-7.072520156755018,-8.48600545380425,3.921597231340783,5.327025611147803,-4.85762992002611,-5.502264395489364,0.0158318713439054,0.027430590475814087
2020-05-29,35.33000183105469,35.4900016784668,-3.712880378473466,-2.649311554169371,-2.2434782016613752,-2.7499603093697367,3.158998224091846,8.973081618059812,0.38897572782475187,0.0011334914845453348,0.05280340084061397
2020-06-01,38.31999969482422,35.439998626708984,0.1714138232940563,-8.636553812290128,6.070753189252066,6.479953037599564,6.477927632493284,-6.604830035857283,1.2537751158145873,0.08463056067948904,-0.0014089334852905866
2020-06-02,39.56999969482422,36.810001373291016,8.151329478521859,-9.48376186101026,8.035480570924573,-5.918246776884795,2.9503959114032625,9.313063495328247,8.898948416430091,0.03262004201343549,0.03865696387328699
2020-06-03,39.790000915527344,37.290000915527344,-5.014155417022501,-7.296674216903545,-5.930545150048083,-0.619185049636922,9.378887943485822,-9.702877549849925,-6.088587057969539,0.005559798392717807,0.013039921877987526
2020-06-04,39.9900016784668,37.40999984741211,-1.7923415392874062,9.262302231783476,-8.66052775949457,6.018774430828607,4.279158957295429,-0.37748616366308774,2.833514203229919,0.005026407598332172,0.0032179921946529078
2020-06-05,42.29999923706055,39.54999923706055,5.1110227708609735,0.9905907179003393,7.547009062656773,-6.3968270453476155,8.493172191644934,-3.3326432376687443,6.345185379750458,0.05776437763536291,0.05720394007957941
2020-06-08,40.79999923706055,38.189998626708984,-5.424036690167551,9.3164432230644,-2.2119012204224937,-7.8027377251843415,0.34263784021275967,-1.0175317213949846,1.2048292756610497,-0.03546099354738985,-0.03438686818171077
2020-06-09,41.18000030517578,38.939998626708984,-8.46040180342414,-1.3500424333973609,0.8352192853512648,7.673679353759795,-7.658711740362747,1.4132915796157803,-4.899926949978486,0.009313751843653462,0.01963864956715322
2020-06-10,41.72999954223633,39.599998474121094,-4.204970941724639,-3.7636773382948085,9.361316241015178,-3.1414067448160825,0.5635544284603426,-1.2882168397458198,-4.748995399599996,0.013355979431389553,0.01694914922157742
2020-06-11,38.54999923706055,36.34000015258789,-6.775574254919912,0.12283725680488189,-8.668705441715543,3.6774024981806406,-7.462543438738134,-1.7030629939681,-9.214938938580001,-0.07620417781114985,-0.08232319310980873
2020-06-12,38.72999954223633,36.2599983215332,8.59395304685146,-1.209766227341797,2.966360149041911,-9.49302791472123,1.8498695835281005,4.6544683082661304,-3.8911154690303658,0.004669268709160734,-0.0022014813076161044
2020-06-15,39.720001220703125,37.119998931884766,6.162407591288339,-7.886706314765122,-8.517891548502659,3.8009377681889926,-0.35013878944674204,3.717525501729293,4.892073580067603,0.025561623810172573,0.02371761307669029
2020-06-16,40.959999084472656,38.380001068115234,2.6680751302084698,2.816526293804124,-2.490621430669993,-3.677973769060589,2.451507956655634,6.665425640716958,-9.049644855857792,0.031218474966290044,0.03394402404328112
2020-06-17,40.709999084472656,37.959999084472656,7.429211803754356,-5.679236349808008,6.076290903868934,-8.885182928251165,-9.799060378903368,-5.000820375210089,-5.614094349903387,-0.006103515761424205,-0.01094325096284332
2020-06-18,41.5099983215332,38.84000015258789,6.073441537982291,2.391759097956591,-1.330555344887312,2.1962552309623398,-6.103190166892718,2.1905701950812713,4.124649970635639,0.019651173054574533,0.023182325851930585
2020-06-19,42.189998626708984,39.75,-6.268598822279284,3.0040218479630667,9.943647078059008,-5.1839236785365355,-0.1733913617573819,1.7038957078570771,5.653031256457533,0.016381602810690454,0.023429450150284747
2020-06-22,43.08000183105469,40.459999084472656,7.851179969799556,-6.959502937427038,1.181185698932044,-2.2638551589624,9.010071231782696,-2.605243782546225,-0.8936317987614313,0.021095122856493065,0.017861612187991316
2020-06-23,42.630001068115234,40.369998931884766,0.786844838313014,-8.773007457786637,-3.5767569472809306,-8.388383754269729,-2.3278191928968317,-0.27884916194638265,3.9614867695729767,-0.010445699717103185,-0.0022244230010975974
2020-06-24,40.310001373291016,38.0099983215332,6.148803103281249,5.615231721368797,-5.597773481904937,-7.056734978101094,-1.5125594789273062,-3.724357133885425,-2.2409566269021592,-0.054421760185210166,-0.058459268585404955
2020-06-25,41.04999923706055,38.720001220703125,7.921825998469863,-0.8039915246135969,-2.9895893142767633,-4.040455290083125,4.293921780132443,-7.163112047660296,-6.801735099517449,0.018357673990550882,0.018679372021116247
2020-06-26,41.02000045776367,38.4900016784668,-3.6399305005627225,-8.836724089890485,-2.549334524808984,-8.204809988796857,2.075855145722361,-5.723975786745344,-2.037010129541869,-0.000730786354553481,-0.0059400706349500565
2020-06-29,41.709999084472656,39.70000076293945,-7.798961509446465,9.897326343395342,-8.62572644552078,8.216525293726306,-4.021476998033336,-7.889727071975978,1.5993564040628563,0.01682102922986184,0.03143671165775985
2020-06-30,41.150001525878906,39.27000045776367,-5.441296749161166,-8.844388780072666,-2.6085160114645367,-9.879059136320432,-1.7836720886514446,3.6613915038024825,8.961065637057807,-0.013425978683423656,-0.010831241735823616
2020-07-01,42.029998779296875,39.81999969482422,-1.4578442274748742,3.900704577171064,-0.7152296052155016,-0.3227956227137714,-5.646004022855351,3.2145478621830303,-8.624980958226454,0.021385108646096773,0.014005582649587511
2020-07-02,43.13999938964844,40.650001525878906,6.360295318449861,9.67357850526827,4.454755044776093,-7.535050837348971,9.320429182604173,9.012127431597456,0.14788187689921273,0.026409722640732713,0.020843843229927828
2020-07-06,43.099998474121094,40.630001068115234,7.214611665126867,-5.216397915681488,3.13458969443216,-3.84641821044103,-7.387312368852806,4.593568272944825,-3.421604435785513,-0.0009272349581196382,-0.000492016162679354
2020-07-07,43.08000183105469,40.619998931884766,-9.860957389376185,-7.1550126262560765,4.1753131045830845,8.521191196365308,-2.563264308671611,-8.959083224877372,0.16623388553389162,-0.000463959252305135,-0.00024617612521593557
2020-07-08,43.290000915527344,40.900001525878906,0.21494605155131552,-7.572301211551422,-9.832726362462857,-6.766108934520263,-9.483220555599775,7.684903478579084,-9.520491052469367,0.004874630351600295,0.006893220122030863
2020-07-09,42.349998474121094,39.619998931884766,-1.6517799370244202,-3.9344970486480886,-5.646652008389279,9.316646394366654,-5.5644101613290715,7.253503258914517,-3.7394929059683735,-0.021714077651337926,-0.03129590577604835
2020-07-10,43.2400016784668,40.54999923706055,-5.557843790585395,-7.979083779787066,3.2336857679971303,-5.884112460211566,5.609422767603098,-1.133593584546027,6.397362950540099,0.02101542470868223,0.02347300177303513
2020-07-13,42.720001220703125,40.099998474121094,-7.6026926533263435,3.843226833882639,-0.3202126364050564,4.831322169336591,-5.976495354222411,1.7172610105584312,1.0788346770927504,-0.012025912062409327,-0.01109742962777116
